arm,status,in_balanced_panel,network,x,y,radius,r_status,shd_truth,n_k,k_g0,AUC_frac,AUC_frac_usable,endpoint_gap,AUC_frac_contra_as_fail,endpoint_contra_gap,n_grid_points_S_defined,contradiction_rate_at_d1,median_contradiction_rate,n_grid_points,n_grid_points_usable,n_grid_points_censored,endpoint_censored,min_n_eval,median_n_eval,separation,separation_status,largest_component_size,component_size,dispatch_leg,gate,assumes,shard_id,frame_row_id,condition,model,family,naming,elicit_arm,n_asked,n_asserted,assert_rate,k_accuracy,n_k_correct,n_k_wrong,n_declined,n_parse_fail,n_not_reached,n_off_skeleton,k_source,radius_committed_programmatic_k
llm,ok,False,Kampen_2014,AIS,DET,3,ok,8,11,11,0.7096256684491979,0.870409982174688,0.16078431372549007,0.06,0.6496256684491979,5,0.625,0.9955,10,4,0,False,0,4.5,1,measured,7,7,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Kampen_2014,05a9ead53e699099,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,11,11,1.0,0.6363636363636364,7,4,0,0,0,0,knowledge.json,1
llm,ok,False,Kampen_2014,AIS,EGC,3,ok,8,11,11,0.7096256684491979,0.870409982174688,0.16078431372549007,0.06,0.6496256684491979,5,0.625,0.9955,10,4,0,False,0,4.5,1,measured,7,7,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Kampen_2014,39f8c879d7bd97af,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,11,11,1.0,0.6363636363636364,7,4,0,0,0,0,knowledge.json,1
llm,ok,False,Kampen_2014,AIS,FTW,3,ok,8,11,11,0.7096256684491979,0.870409982174688,0.16078431372549007,0.06,0.6496256684491979,5,0.625,0.9955,10,4,0,False,0,4.5,1,measured,7,7,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Kampen_2014,d62a53f7a4d4474f,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,11,11,1.0,0.6363636363636364,7,4,0,0,0,0,knowledge.json,1
llm,ok,False,Kampen_2014,AIS,HOS,3,ok,8,11,11,0.7096256684491979,0.870409982174688,0.16078431372549007,0.06,0.6496256684491979,5,0.625,0.9955,10,4,0,False,0,4.5,1,measured,7,7,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Kampen_2014,f61e4e19c78d2a3c,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,11,11,1.0,0.6363636363636364,7,4,0,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Kampen_2014,AIS,PER,,,8,11,11,,,,,,0,,,0,0,0,False,,,1,measured,7,7,,fast_gate,,llm__D_SCRAMBLED_72B__Kampen_2014,775fdd0c8f25f507,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,11,11,1.0,0.6363636363636364,7,4,0,0,0,0,knowledge.json,1
llm,ok,False,Kampen_2014,AIS,SUS,3,ok,8,11,11,0.7096256684491979,0.870409982174688,0.16078431372549007,0.06,0.6496256684491979,5,0.625,0.9955,10,4,0,False,0,4.5,1,measured,7,7,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Kampen_2014,14323ffd4faeaf08,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,11,11,1.0,0.6363636363636364,7,4,0,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Sport,Diabetes,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,9b6d986285cd2377,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Sport,Hypertension,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,670cc3a8811f112d,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Sport,Lipids,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,15c3e945d224bf3b,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Sport,Mortality,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,48ad9dd90754443a,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Sport,Obesity,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,814120da2c3b02ea,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Sport,Periodontitis,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,c4c4bd8e14a70013,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Sport,ToothLoss,3,ok,4,8,9,0.5144788836854087,0.5144788836854087,0.0,0.1485,0.36597888368540876,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,560b0163683b6cd2,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,2
llm,ok,False,Polzer_2012,Diabetes,Lipids,1,ok,4,8,9,0.300287181176818,0.300287181176818,0.0,0.09159999999999999,0.20868718117681803,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,4f79d61a2208c4aa,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Diabetes,Periodontitis,1,ok,4,8,9,0.300287181176818,0.300287181176818,0.0,0.09159999999999999,0.20868718117681803,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,d929172a1029de25,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Diabetes,ToothLoss,1,ok,4,8,9,0.300287181176818,0.300287181176818,0.0,0.09159999999999999,0.20868718117681803,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,4b9c4979bc495870,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Diabetes,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,abad5db5315c1011,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Hypertension,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,9bc97d96d87f206d,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Lipids,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,36f01cb9c1a7988c,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Mortality,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,c82f1a3fc6c0e430,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Obesity,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,70178f7aea4dd934,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Periodontitis,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,1bf964c4b53ce1ce,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Smoking,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,9908a3bf3019f2d6,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,Sport,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,8bb7840a58f00d97,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Alcohol,ToothLoss,1,ok,4,8,9,0.19966319983407266,0.19966319983407266,0.0,0.0698,0.12986319983407266,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,ca4a049ad6453d81,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Caries,Mortality,2,ok,4,8,9,0.7570153411607508,0.7570153411607508,0.0,0.3044,0.45261534116075075,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,ab8ffbfce2ed5e53,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Caries,ToothLoss,2,ok,4,8,9,0.7570153411607508,0.7570153411607508,0.0,0.3044,0.45261534116075075,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,3666a9ce2aeede86,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Diabetes,Hypertension,1,ok,4,8,9,0.300287181176818,0.300287181176818,0.0,0.09159999999999999,0.20868718117681803,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,94ed67b09a8f24a2,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Diabetes,Mortality,1,ok,4,8,9,0.300287181176818,0.300287181176818,0.0,0.09159999999999999,0.20868718117681803,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,2ff86ae739a5b62a,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Hypertension,Mortality,1,ok,4,8,9,0.2908130918045986,0.2908130918045986,0.0,0.088,0.20281309180459858,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,79451531931fae13,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Obesity,Diabetes,,,4,8,9,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,3,,fast_gate,,llm__D_SCRAMBLED_72B__Polzer_2012,ade6b1ee22aa140d,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Obesity,Hypertension,1,ok,4,8,9,0.1317295911487423,0.1317295911487423,0.0,0.0438,0.0879295911487423,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,6abd89ce758f33a8,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Obesity,Lipids,1,ok,4,8,9,0.44577057219786875,0.44577057219786875,0.0,0.1318,0.3139705721978687,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,644e6034067b00f4,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Obesity,Mortality,1,ok,4,8,9,0.1317295911487423,0.1317295911487423,0.0,0.0438,0.0879295911487423,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,d0e57648746c79de,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Obesity,Periodontitis,1,ok,4,8,9,0.44577057219786875,0.44577057219786875,0.0,0.1318,0.3139705721978687,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,76d9c4e20b17608d,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Obesity,ToothLoss,1,ok,4,8,9,0.44577057219786875,0.44577057219786875,0.0,0.1318,0.3139705721978687,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,3,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,b4fb019663b756a9,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,optimal_set_undefined,False,Polzer_2012,Psychosocial,Alcohol,,,4,8,9,,,,,,0,,,0,0,0,False,,,,no_z_member_in_component,5,5,,fast_gate,,llm__D_SCRAMBLED_72B__Polzer_2012,fcd4759c3569eab6,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Caries,2,ok,4,8,9,0.7570153411607508,0.7570153411607508,0.0,0.3044,0.45261534116075075,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,d35eb5538491a8a1,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Diabetes,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,d0dab3583945a5e3,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Hypertension,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,7cfd9a171bf3ff87,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Lipids,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,ddbb757b354bf60d,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Mortality,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,815cc85da003ee98,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Obesity,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,e15ef8e20dd4ec99,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Periodontitis,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,c03391b001a5a482,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Smoking,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,2c070254d4797dd7,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,Sport,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,f15ce13843a906b9,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Psychosocial,ToothLoss,1,ok,4,8,9,0.10292386258547408,0.10292386258547408,0.0,0.039,0.06392386258547408,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,,no_z_member_in_component,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,23c117e15440b8d8,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Smoking,Diabetes,1,ok,4,8,9,0.21254652458323692,0.21254652458323692,0.0,0.0733,0.1392465245832369,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,f98a22543de3bb6a,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Smoking,Hypertension,1,ok,4,8,9,0.21254652458323692,0.21254652458323692,0.0,0.0733,0.1392465245832369,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,f851ff415c7394fb,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
llm,ok,False,Polzer_2012,Smoking,Lipids,1,ok,4,8,9,0.21254652458323692,0.21254652458323692,0.0,0.0733,0.1392465245832369,8,0.515,0.7204999999999999,8,8,0,False,169,279.5,1,measured,5,5,local_up_fast,fast_gate,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",llm__D_SCRAMBLED_72B__Polzer_2012,61a50cd822a24b4b,D_SCRAMBLED_72B,Qwen2.5-72B-Instruct,qwen2,scrambled,deployment,9,8,0.8888888888888888,0.75,6,2,1,0,0,0,knowledge.json,1
